vm_id,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb,telemetry_readings,cpu_typical_utilization_pct,cpu_peak_utilization_pct,cpu_utilization_std_pct,cpu_idle_fraction,cpu_saturation_fraction,memory_typical_utilization_pct,memory_peak_utilization_pct,memory_utilization_std_pct,memory_idle_fraction,memory_saturation_fraction,business_hours_cpu_uplift_pct_points,cpu_burstiness_raw,cpu_burstiness_capped
vm_01172,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,563,54.43728241563055,100.0,11.478880943983574,0.0,0.017761989342806393,43.206944937833036,59.3,2.7265295244784054,0.0,0.0,-1.1393104750494842,1.8369763434643287,1.8369763434643287
vm_01173,Interactive,medium_4_8,large_16_32,4,16,561,35.87573975044563,63.25,5.936761941797719,0.0,0.0,41.225632798573976,47.68,0.9863753997378727,0.0,0.0,1.4553335604234334,1.7630298480246485,1.7630298480246485
vm_01174,Interactive,medium_4_8,small_4_8,4,4,558,34.375304659498205,100.0,30.352238711342515,0.1881720430107527,0.04838709677419355,32.49268817204301,40.06,1.7458726747117268,0.0,0.0,48.69880910130526,2.909065126565187,2.909065126565187
vm_01175,Interactive,large_8_16,xlarge_32_64,8,32,564,35.86368794326241,54.13,5.74443422481219,0.0,0.0,36.323687943262414,44.61,1.1982240626125973,0.0,0.0,1.6356717325228018,1.5093260928891508,1.5093260928891508
vm_01176,Interactive,medium_4_8,xlarge_32_64,4,32,556,35.988399280575535,61.24,6.338501069768696,0.0,0.0,30.888794964028772,38.22,1.406862391463761,0.0,0.0,2.0033756909756946,1.7016594576089918,1.7016594576089918
vm_01177,Interactive,small_2_4,xlarge_32_64,2,32,563,33.374795737122554,100.0,29.152193475505257,0.16873889875666073,0.10479573712255773,23.08365896980462,34.56,1.5468125086358226,0.0,0.0,40.97738071674133,2.996273019546025,2.996273019546025
vm_01178,Interactive,xlarge_16_32,xxlarge_64_128,16,64,559,35.905867620751344,56.5,6.101234136012511,0.0,0.0,26.373792486583184,36.43,2.686736224695375,0.0,0.0,2.5318802206461797,1.5735589680430542,1.5735589680430542
vm_01179,Interactive,xlarge_16_32,xxlarge_64_128,16,64,562,5.097330960854092,14.75,2.4374915499433145,0.49644128113879005,0.0,15.598238434163699,20.39,1.214129938725749,0.0,0.0,-0.06242573483427094,2.893671239571334,2.893671239571334
vm_01180,Interactive,small_2_4,large_16_32,2,16,560,5.118714285714286,17.57,2.3498871720662144,0.4732142857142857,0.0,16.44955357142857,21.01,0.8135053993011064,0.0,0.0,-0.06642965759530206,3.4325025815634507,3.4325025815634507
vm_01181,Delay-Insensitive,large_8_16,medium_8_16,8,8,560,3.9811249999999996,12.71,1.9436451154912935,0.6910714285714286,0.0,8.024946428571429,10.76,0.7712121332998719,0.0,0.0,-0.30107672469374647,3.192564915695941,3.192564915695941
vm_01182,Interactive,large_8_16,xxlarge_64_128,8,64,555,34.704072072072066,100.0,29.045476623205264,0.14774774774774774,0.16216216216216217,29.9981981981982,40.93,1.5936930060302315,0.0,0.0,49.44591700615065,2.8815062333988903,2.8815062333988903
vm_01183,Delay-Insensitive,large_8_16,large_16_32,8,16,562,55.37998220640569,95.11,11.126826033305298,0.0,0.005338078291814947,51.814750889679715,69.29,4.580256205446415,0.0,0.0,0.1163083698144689,1.7174075579424584,1.7174075579424584
vm_01184,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8,566,54.93787985865725,94.54,10.994827106765456,0.0,0.007067137809187279,46.10386925795053,63.95,2.51384014189098,0.0,0.0,-0.08997021058038257,1.7208527202584094,1.7208527202584094
vm_01185,Delay-Insensitive,medium_4_8,large_16_32,4,16,557,13.896678635547575,32.91,3.8217185471634862,0.01436265709156194,0.0,76.03382405745062,82.56,0.7941140880351404,0.0,0.0,-0.1738379411999027,2.3681917717962135,2.3681917717962135
vm_01186,Interactive,xlarge_16_32,large_16_32,16,16,560,26.9325,76.66,19.443324504817642,0.10535714285714286,0.0,61.64726785714286,78.26,2.4737389660092473,0.0,0.0,28.206538723716637,2.84637519725239,2.84637519725239
vm_01187,Interactive,xxlarge_32_64,medium_8_16,32,8,558,35.678655913978496,56.45,6.006438241136582,0.0,0.0,38.839283154121865,44.18,1.2093408989219994,0.0,0.0,2.0136155612482014,1.5821784356479507,1.5821784356479507
vm_01188,Interactive,xxlarge_32_64,medium_8_16,32,8,555,27.911207207207205,86.73,19.945923522026213,0.10990990990990991,0.0,74.45394594594595,87.87,2.310300611184697,0.0,0.0,28.140698689956334,3.1073539512688892,3.1073539512688892
vm_01189,Interactive,small_2_4,medium_8_16,2,8,559,5.001967799642218,14.64,2.4546424581856288,0.5134168157423972,0.0,15.423166368515204,18.53,1.2381002729552961,0.0,0.0,-0.071746650906225,2.9268481098673154,2.9268481098673154
vm_01190,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,561,54.383351158645276,93.86,10.992472448698514,0.0,0.0035650623885918,47.39901960784314,68.1,3.477526563723209,0.0,0.0,1.476295392246449,1.7258958486429932,1.7258958486429932
vm_01191,Interactive,xxlarge_32_64,small_4_8,32,4,559,34.961037567084084,100.0,29.430809259830937,0.1806797853309481,0.16457960644007155,31.94352415026834,43.11,1.9880970879777864,0.0,0.0,51.06555648535564,2.8603270085482326,2.8603270085482326
vm_01192,Interactive,medium_4_8,small_4_8,4,4,554,27.39759927797834,81.63,20.466471090336317,0.12815884476534295,0.0,71.67657039711192,84.92,3.8534254937292305,0.0,0.0,32.56283064949007,2.9794581332391634,2.9794581332391634
vm_01193,Interactive,xxlarge_32_64,medium_8_16,32,8,565,35.19081415929204,56.76,5.9713229323927655,0.0,0.0,31.650070796460177,40.95,1.3563408986227758,0.0,0.0,1.024110451520059,1.61292091007257,1.61292091007257
vm_01195,Interactive,large_8_16,medium_8_16,8,8,553,4.980632911392405,16.27,2.4241972668395957,0.5207956600361664,0.0,14.14249547920434,18.72,0.9739030955710408,0.0,0.0,-0.044455902889676935,3.266653112054286,3.266653112054286
vm_01197,Interactive,large_8_16,small_4_8,8,4,560,27.192,75.33,19.41235040915632,0.10714285714285714,0.0,71.95060714285714,86.91,2.18077811586748,0.0,0.0,29.8809629941127,2.770300088261253,2.770300088261253
vm_01198,Interactive,xlarge_16_32,xlarge_32_64,16,32,561,26.80040998217469,77.27,19.75382846282608,0.12299465240641712,0.0,68.15197860962567,77.75,2.1898205665824233,0.0,0.0,27.811631504922637,2.8831648490225823,2.8831648490225823
vm_01199,Interactive,xlarge_16_32,xlarge_32_64,16,32,562,26.673024911032027,80.01,20.106908163514138,0.1298932384341637,0.0,73.73412811387901,96.89,3.8666777512539796,0.0,0.03202846975088968,27.911819376667317,2.999659778629295,2.999659778629295
vm_01201,Interactive,xxlarge_32_64,small_4_8,32,4,557,35.61709156193896,63.71,6.0857304333226026,0.0,0.0,31.154560143626572,39.99,2.025195797104581,0.0,0.0,1.151656201981666,1.7887479635782952,1.7887479635782952
vm_01202,Interactive,xxlarge_32_64,small_4_8,32,4,547,28.083053016453384,91.85,19.72325307154705,0.1170018281535649,0.0018281535648994515,70.99605118829982,81.93,2.8416835380999803,0.0,0.0,27.718415848336058,3.2706557918110484,3.2706557918110484
vm_01203,Interactive,medium_4_8,large_16_32,4,16,553,4.909529837251356,14.01,2.52626596107432,0.515370705244123,0.0,17.110488245931286,21.62,0.7837317459372513,0.0,0.0,0.04848238264045435,2.853633741809302,2.853633741809302
vm_01204,Interactive,xlarge_16_32,xlarge_32_64,16,32,555,35.66077477477477,63.64,6.281027728520103,0.0,0.0,42.946,50.13,1.7244437809886901,0.0,0.0,2.0286688614613624,1.7845938682469902,1.7845938682469902
vm_01205,Interactive,medium_4_8,xlarge_32_64,4,32,556,5.053345323741007,14.36,2.4905246662037066,0.5017985611510791,0.0,18.903489208633093,23.75,0.8674016608957914,0.0,0.0,-0.1994984408857885,2.8416819116903826,2.8416819116903826
vm_01206,Interactive,small_2_4,large_16_32,2,16,559,34.03261180679785,100.0,29.775973324670236,0.1556350626118068,0.057245080500894455,22.807602862254026,33.73,1.5060760974049698,0.0,0.0,51.49581518602089,2.938358083349497,2.938358083349497
vm_01208,Interactive,large_8_16,xxlarge_64_128,8,64,560,35.215607142857145,58.18,5.968384743501421,0.0,0.0,39.797821428571424,46.18,1.1272879276439913,0.0,0.0,1.409493944353514,1.6521083894417754,1.6521083894417754
vm_01209,Interactive,medium_4_8,small_4_8,4,4,564,35.601453900709224,62.36,6.072598796375665,0.0,0.0,34.64851063829787,42.17,1.1861488565989349,0.0,0.0,1.1106334037835737,1.751613857510401,1.751613857510401
vm_01210,Interactive,small_2_4,small_4_8,2,4,562,5.098665480427046,15.31,2.6151037031240785,0.4786476868327402,0.0,19.230302491103203,23.93,0.8090901214061773,0.0,0.0,0.033171178188899475,3.0027465145090653,3.0027465145090653
vm_01211,Interactive,xlarge_16_32,medium_8_16,16,8,561,27.454973262032084,88.38,19.997855957603793,0.12299465240641712,0.0,81.93780748663102,100.0,8.95562680298266,0.0,0.36363636363636365,30.391742122893326,3.2190889117427077,3.2190889117427077
vm_01213,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,560,55.27505357142857,98.19,10.964498214977668,0.0,0.02857142857142857,45.05307142857143,57.96,4.4214506635090105,0.0,0.0,-1.2525410008410347,1.7763890517648266,1.7763890517648266
vm_01214,Delay-Insensitive,small_2_4,medium_8_16,2,8,551,54.48753176043557,91.32,11.225237866942692,0.0,0.0018148820326678765,39.60747731397459,57.89,2.504666551374716,0.0,0.0,-0.4332585139318965,1.675979752606617,1.675979752606617
vm_01215,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64,558,13.80310035842294,38.76,3.974558303741222,0.021505376344086023,0.0,82.63148745519713,86.42,0.7680459308576394,0.0,0.0,-0.016962150998848458,2.808064782079762,2.808064782079762
vm_01218,Interactive,xlarge_16_32,xlarge_32_64,16,32,558,33.817849462365594,100.0,29.520435249869717,0.18100358422939067,0.02867383512544803,37.90881720430107,46.77,2.200808411677402,0.0,0.0,53.28776734715465,2.957018308076793,2.957018308076793
vm_01219,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,559,54.433076923076925,99.3,10.938178960611259,0.0,0.012522361359570662,51.736422182468694,70.56,6.257167595331474,0.0,0.0,0.10004531126871541,1.8242584401452735,1.8242584401452735
vm_01221,Interactive,large_8_16,large_16_32,8,16,556,5.032877697841727,13.16,2.449326730688226,0.5053956834532374,0.0,21.321708633093525,26.57,0.8983100016678528,0.0,0.0,0.5213566284342486,2.614806238117701,2.614806238117701
vm_01222,Interactive,xxlarge_32_64,small_4_8,32,4,552,5.070778985507246,14.23,2.4217785177041864,0.47282608695652173,0.0,19.180851449275362,22.64,0.8192643105619264,0.0,0.0,-0.06148004066418178,2.8062749413197956,2.8062749413197956
vm_01223,Interactive,large_8_16,xlarge_32_64,8,32,559,27.39633273703041,92.0,20.289397666614796,0.11627906976744186,0.0035778175313059034,69.76339892665473,81.81,2.229587832604115,0.0,0.0,33.58878506274385,3.3581136892693553,3.3581136892693553
vm_01224,Interactive,large_8_16,xlarge_32_64,8,32,553,35.92795660036166,67.51,6.03516344515269,0.0,0.0,37.36461121157324,51.87,1.9836158342576184,0.0,0.0,1.3910276679841829,1.8790381192823093,1.8790381192823093
vm_01225,Interactive,small_2_4,large_16_32,2,16,558,35.473118279569896,62.52,6.024289967502869,0.0,0.0,39.24014336917563,46.99,1.0923352913570512,0.0,0.0,1.0869187190491871,1.7624613519248256,1.7624613519248256
vm_01226,Interactive,large_8_16,medium_8_16,8,8,557,27.02685816876122,83.69,20.11441384300904,0.12926391382405744,0.0,47.915206463195695,72.09,6.4100138751767295,0.0,0.0,31.96878410957452,3.0965493464842475,3.0965493464842475
vm_01227,Interactive,xlarge_16_32,medium_8_16,16,8,557,34.40140035906643,100.0,29.084680598512367,0.1651705565529623,0.12746858168761221,26.21346499102334,35.43,1.815510616763648,0.0,0.0,51.234805603277394,2.9068584114671125,2.9068584114671125
vm_01228,Interactive,xlarge_16_32,xxlarge_64_128,16,64,555,5.085297297297298,13.0,2.4442339227693624,0.4846846846846847,0.0,20.973837837837838,27.59,1.0091683724636238,0.0,0.0,0.3307077546450561,2.5563893790259145,2.5563893790259145
vm_01230,Interactive,large_8_16,medium_8_16,8,8,559,34.33577817531306,100.0,29.43129154977103,0.1735241502683363,0.1556350626118068,22.347352415026833,35.09,4.586630462467734,0.0,0.0,47.74252440048276,2.912413969166966,2.912413969166966
vm_01231,Delay-Insensitive,small_2_4,large_16_32,2,16,560,13.70675,34.16,4.027518153607583,0.0125,0.0,73.55208928571429,79.1,0.8085531762866373,0.0,0.0,-0.26940751197245305,2.492202746821821,2.492202746821821
vm_01233,Interactive,xlarge_16_32,small_4_8,16,4,556,35.86334532374101,65.65,6.025439399729777,0.0,0.0,30.623417266187047,39.83,0.9959538930627007,0.0,0.0,1.6041822576552818,1.8305598489871124,1.8305598489871124
vm_01234,Interactive,large_8_16,xlarge_32_64,8,32,557,26.82084380610413,81.95,19.571742730154195,0.118491921005386,0.0,68.81407540394973,79.88,1.998292998529754,0.0,0.0,33.65229384390374,3.0554594252306515,3.0554594252306515
vm_01235,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16,555,54.83055855855856,99.3,11.061337889099832,0.0,0.016216216216216217,46.91142342342342,70.88,5.018974318012164,0.0,0.0,-0.8968983277592031,1.8110338944285689,1.8110338944285689
vm_01236,Interactive,small_2_4,medium_8_16,2,8,558,4.997921146953405,14.49,2.527413573002141,0.5197132616487455,0.0,15.516021505376346,20.64,0.7726902428437165,0.0,0.0,-0.22087529088216673,2.8992054043975273,2.8992054043975273
vm_01237,Interactive,large_8_16,medium_8_16,8,8,554,5.010595667870036,13.85,2.431663605532116,0.4855595667870036,0.0,20.379223826714803,27.73,2.087286222010728,0.0,0.0,-0.22241035963499645,2.764142413009255,2.764142413009255
vm_01238,Delay-Insensitive,small_2_4,xlarge_32_64,2,32,559,13.79865831842576,30.68,4.008475495151598,0.008944543828264758,0.0,83.16415026833631,86.73,0.8482991325229446,0.0,0.0,-0.6312641196450688,2.2234045725323948,2.2234045725323948
vm_01239,Interactive,xxlarge_32_64,small_4_8,32,4,542,4.897084870848708,12.91,2.408955332328375,0.5129151291512916,0.0,13.31970479704797,17.72,0.6144951984542634,0.0,0.0,-0.034520202370226905,2.6362622540708758,2.6362622540708758
vm_01241,Interactive,medium_4_8,large_16_32,4,16,557,36.26265709156194,59.74,5.685933082045311,0.0,0.0,32.80876122082585,40.14,1.8080165437236337,0.0,0.0,0.2960190256939441,1.6474247832738398,1.6474247832738398
vm_01242,Interactive,medium_4_8,xlarge_32_64,4,32,564,27.661187943262412,91.79,20.724566681309053,0.14184397163120568,0.0017730496453900709,82.76693262411348,97.25,2.862183144156266,0.0,0.4574468085106383,31.0509829059829,3.318367966996797,3.318367966996797
vm_01243,Interactive,xxlarge_32_64,small_4_8,32,4,558,33.954910394265234,100.0,29.92231336120308,0.17921146953405018,0.05197132616487455,34.6318458781362,46.0,1.997316511547183,0.0,0.0,52.214524207891436,2.9450821350684335,2.9450821350684335
vm_01244,Interactive,xxlarge_32_64,medium_8_16,32,8,559,33.488479427549194,100.0,28.518932006811966,0.17531305903398928,0.055456171735241505,27.582558139534882,34.75,1.56398571908411,0.0,0.0,51.03839159548666,2.9861015402728412,2.9861015402728412
vm_01245,Interactive,small_2_4,medium_8_16,2,8,561,35.9558110516934,55.31,5.783555051049528,0.0,0.0,35.70053475935829,44.84,1.059353609832256,0.0,0.0,0.8201152669959981,1.5382770790646672,1.5382770790646672
vm_01247,Interactive,xxlarge_32_64,xxlarge_64_128,32,64,561,26.98638146167558,87.33,19.80513210699832,0.1140819964349376,0.0,60.33557932263815,78.29,3.179382250397562,0.0,0.0,33.29395280312907,3.236076690163917,3.236076690163917
vm_01248,Interactive,medium_4_8,xxlarge_64_128,4,64,560,5.062678571428571,14.09,2.4934564747893235,0.4714285714285714,0.0,11.757214285714285,17.06,0.9578675763862957,0.0,0.0,-0.3508022652194427,2.7831117068181017,2.7831117068181017
vm_01249,Interactive,large_8_16,xlarge_32_64,8,32,561,35.47217468805704,65.28,6.178460907933148,0.0,0.0,43.997486631016045,48.52,1.4133331652450791,0.0,0.0,2.277086386475453,1.8403157002375392,1.8403157002375392
vm_01250,Delay-Insensitive,small_2_4,small_4_8,2,4,557,4.113034111310593,11.04,1.9337868561321416,0.6912028725314183,0.0,11.621310592459604,12.83,0.08248766277389728,0.0,0.0,-0.0026501794974072013,2.6841498760345006,2.6841498760345006
vm_01251,Interactive,small_2_4,xxlarge_64_128,2,64,559,27.037084078711985,80.94,20.704564175149443,0.1413237924865832,0.0,63.73504472271914,79.88,5.038026896212105,0.0,0.0,33.466991100344934,2.9936660242044817,2.9936660242044817
vm_01253,Interactive,medium_4_8,medium_8_16,4,8,554,4.862039711191336,13.05,2.4733816178897525,0.5252707581227437,0.0,14.685433212996388,19.12,0.7884094203883589,0.0,0.0,-0.07842485238862018,2.6840587027625045,2.6840587027625045
vm_01254,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64,562,55.04642348754449,100.0,11.091195727158015,0.0,0.017793594306049824,31.623754448398575,57.2,5.854966442820045,0.0,0.0,-1.0461605593748828,1.8166484516950914,1.8166484516950914
vm_01256,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64,560,13.991964285714285,28.43,3.864656103274328,0.007142857142857143,0.0,86.22923214285714,92.12,2.03495806562195,0.0,0.19464285714285715,0.11444863929526505,2.031880543679408,2.031880543679408
vm_01259,Interactive,small_2_4,small_4_8,2,4,560,33.99542857142857,100.0,29.48993681478732,0.1732142857142857,0.12142857142857143,31.497571428571426,40.66,1.42044835141553,0.0,0.0,42.076344187509825,2.941571976064009,2.941571976064009
vm_01260,Interactive,large_8_16,medium_8_16,8,8,558,35.92489247311828,59.43,6.054610710043764,0.0,0.0,36.59417562724014,43.9,1.109139905495002,0.0,0.0,1.8913472958642643,1.6542847009067605,1.6542847009067605
vm_01261,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,553,3.9051175406871614,11.22,2.0496448160666088,0.7034358047016275,0.0,16.06969258589512,19.91,0.8019677427414584,0.0,0.0,0.11715320910973093,2.8731529545780794,2.8731529545780794
vm_01262,Interactive,xlarge_16_32,xlarge_32_64,16,32,565,33.45467256637168,100.0,29.589561475986407,0.1911504424778761,0.0920353982300885,25.798442477876108,35.09,1.4661670425889373,0.0,0.0,50.48101182637436,2.9891190775102388,2.9891190775102388
vm_01263,Delay-Insensitive,xlarge_16_32,large_16_32,16,16,555,55.17695495495495,100.0,11.066701473573216,0.0,0.043243243243243246,45.919693693693695,57.22,3.0503273328308573,0.0,0.0,0.3996294060840171,1.8123508280157437,1.8123508280157437
vm_01265,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32,559,13.937441860465116,30.71,3.9572640529406375,0.016100178890876567,0.0,70.02180679785332,83.85,3.2002188755606693,0.0,0.0,-0.1755342401132154,2.2034172631859974,2.2034172631859974
vm_01266,Interactive,small_2_4,medium_8_16,2,8,562,27.06526690391459,87.0,20.59121640135999,0.1512455516014235,0.0,64.47962633451958,76.64,4.76007100516446,0.0,0.0,34.71851831609083,3.214451950866102,3.214451950866102
vm_01267,Interactive,large_8_16,large_16_32,8,16,561,27.759251336898398,83.81,19.782108839878227,0.10873440285204991,0.0,49.11787878787879,72.32,6.0705878415870425,0.0,0.0,32.01486336375489,3.0191736435124,3.0191736435124
vm_01268,Delay-Insensitive,medium_4_8,small_4_8,4,4,557,55.38698384201077,97.93,10.754825045054828,0.0,0.00718132854578097,33.028850987432676,47.73,2.5766045725797277,0.0,0.0,-1.5239967598863302,1.768104944644423,1.768104944644423
vm_01269,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32,570,55.167508771929825,91.65,10.666106121421278,0.0,0.0035087719298245615,39.746315789473684,57.64,3.1095889632696543,0.0,0.0,0.38900216672369226,1.661303945749914,1.661303945749914
vm_01270,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8,561,4.088413547237076,11.2,2.0074083718890945,0.6702317290552585,0.0,18.91221033868093,23.65,1.736943055228703,0.0,0.0,-0.12378589770464288,2.739448901290548,2.739448901290548
vm_01271,Interactive,large_8_16,xxlarge_64_128,8,64,562,5.012419928825623,14.19,2.5291323323503154,0.505338078291815,0.0,18.63300711743772,23.29,0.8427046877050641,0.0,0.0,-0.042700761272691956,2.8309679159951435,2.8309679159951435
vm_01272,Delay-Insensitive,small_2_4,large_16_32,2,16,559,54.9844007155635,100.0,11.029363526988558,0.0,0.017889087656529516,43.167513416815744,55.68,2.507429192119592,0.0,0.0,1.1885126966529356,1.8186976433062167,1.8186976433062167
vm_01273,Interactive,xlarge_16_32,medium_8_16,16,8,560,34.062910714285714,100.0,28.951450106131603,0.18392857142857144,0.05,34.52683928571428,43.88,1.5741451412827767,0.0,0.0,45.73079252981795,2.9357444182848647,2.9357444182848647
vm_01274,Interactive,large_8_16,xxlarge_64_128,8,64,559,33.27855098389982,100.0,30.284605039142846,0.22003577817531306,0.10196779964221825,31.304293381037564,40.9,1.6190572591471164,0.0,0.0,48.210633569739954,3.004938527773642,3.004938527773642
vm_01275,Interactive,xlarge_16_32,large_16_32,16,16,561,27.288092691622104,90.67,19.714770544078835,0.11229946524064172,0.0017825311942959,58.4785026737968,76.76,2.8916662096957975,0.0,0.0,33.80433231396535,3.3226946648358897,3.3226946648358897
vm_01277,Interactive,medium_4_8,large_16_32,4,16,560,35.898857142857146,59.17,6.303582941821356,0.0,0.0,35.33351785714286,45.44,1.107133456201891,0.0,0.0,0.6402800036842606,1.6482418859334955,1.6482418859334955
vm_01278,Interactive,small_2_4,xxlarge_64_128,2,64,558,5.025931899641576,15.11,2.426990462015635,0.5089605734767025,0.0,16.553405017921147,20.03,0.8146781043841332,0.0,0.0,-0.37970885339538896,3.006407627822726,3.006407627822726
vm_01279,Interactive,large_8_16,large_16_32,8,16,553,27.67819168173599,85.06,20.559132336961564,0.11392405063291139,0.0,67.62173598553345,83.26,2.0108756535246557,0.0,0.0,34.69366647844909,3.073177647516928,3.073177647516928
vm_01280,Interactive,small_2_4,xlarge_32_64,2,32,557,35.79578096947935,57.92,6.195141747247286,0.0,0.0,36.51075403949731,44.86,1.3298205938008199,0.0,0.0,2.2831440465177764,1.6180677842839768,1.6180677842839768
vm_01283,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,562,13.785142348754448,31.84,3.6561856941309876,0.0071174377224199285,0.0,87.45046263345196,91.21,0.9223724348566722,0.0,0.0711743772241993,0.26614081717740135,2.3097331311110394,2.3097331311110394
vm_01285,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64,564,14.209539007092198,28.6,3.9711649127198823,0.008865248226950355,0.0,81.65898936170213,88.34,2.1287381179985307,0.0,0.0,0.17014284055277962,2.012732431764697,2.012732431764697
vm_01286,Delay-Insensitive,medium_4_8,small_4_8,4,4,558,13.946075268817204,28.63,3.887336089899164,0.007168458781362007,0.0,81.7370788530466,85.91,0.7817507150528066,0.0,0.0,-0.17661108165429518,2.0529073196683076,2.0529073196683076
vm_01287,Interactive,medium_4_8,large_16_32,4,16,554,5.046732851985559,14.46,2.4944940404848914,0.5018050541516246,0.0,13.118628158844766,18.11,0.8023730146337908,0.0,0.0,0.05512832884349894,2.865220019385599,2.865220019385599
vm_01289,Interactive,xlarge_16_32,xxlarge_64_128,16,64,565,4.936424778761062,14.92,2.481646522902316,0.5150442477876106,0.0,14.47187610619469,17.69,0.7940320519454657,0.0,0.0,0.08618130595862894,3.0224303354511166,3.0224303354511166
vm_01291,Interactive,xxlarge_32_64,medium_8_16,32,8,560,4.849303571428572,13.95,2.4447504375610642,0.5142857142857142,0.0,18.24075,21.52,0.840906407849337,0.0,0.0,-0.1590362378758643,2.8767017355216686,2.8767017355216686
vm_01292,Interactive,xlarge_16_32,medium_8_16,16,8,559,35.74359570661896,64.73,5.88533096437815,0.0,0.0,29.161466905187837,39.31,1.6397616517166063,0.0,0.0,2.25539487179487,1.810953786834976,1.810953786834976
vm_01293,Interactive,small_2_4,large_16_32,2,16,558,27.373028673835126,87.61,19.9886349208538,0.12186379928315412,0.0,66.35741935483871,79.98,3.4221486535959533,0.0,0.0,31.394795821462488,3.200595777833791,3.200595777833791
vm_01294,Interactive,large_8_16,xxlarge_64_128,8,64,557,27.355709156193896,95.74,20.12226323698621,0.12208258527827648,0.0017953321364452424,56.696947935368044,67.05,2.235500608433371,0.0,0.0,31.521551934772795,3.4998178790887784,3.4998178790887784
vm_01295,Interactive,xxlarge_32_64,small_4_8,32,4,562,4.964715302491103,11.54,2.463204948345768,0.5231316725978647,0.0,13.805284697508895,16.85,0.8044852036346107,0.0,0.0,0.12576765103462684,2.3244031725665457,2.3244031725665457
vm_01296,Delay-Insensitive,xlarge_16_32,large_16_32,16,16,556,13.889784172661871,28.97,4.000896245111267,0.008992805755395683,0.0,84.39796762589927,88.07,0.8885147069889286,0.0,0.0,0.6433496932515315,2.085705554519651,2.085705554519651
vm_01297,Interactive,small_2_4,xlarge_32_64,2,32,552,4.941539855072464,15.79,2.3952720335196056,0.5054347826086957,0.0,15.520815217391304,20.3,0.8033780010788041,0.0,0.0,0.07667887931034478,3.1953602445989886,3.1953602445989886
vm_01298,Interactive,medium_4_8,xxlarge_64_128,4,64,558,27.01847670250896,85.03,19.747255283005863,0.1111111111111111,0.0,60.203046594982084,82.06,4.22057153650698,0.0,0.0,30.579835180110408,3.1471056246521862,3.1471056246521862
vm_01301,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64,562,14.178896797153024,35.95,4.01208604486468,0.005338078291814947,0.0,90.0400177935943,96.8,1.1511938310986158,0.0,0.9857651245551602,0.4407014119331141,2.5354581893295385,2.5354581893295385
vm_01302,Interactive,small_2_4,xlarge_32_64,2,32,559,33.36184257602862,100.0,28.86478546237255,0.18425760286225404,0.03756708407871199,18.65577817531306,30.36,3.1803900249123926,0.0,0.0,49.741717528107635,2.9974363607798056,2.9974363607798056
vm_01303,Interactive,small_2_4,large_16_32,2,16,565,27.59525663716814,83.67,20.174982246988236,0.12035398230088495,0.0,55.73930973451327,64.45,1.9098598361164492,0.0,0.0,28.748092962753073,3.032042828958677,3.032042828958677
vm_01304,Interactive,xxlarge_32_64,large_16_32,32,16,557,5.242818671454219,13.94,2.4415563185454414,0.4614003590664273,0.0,17.591184919210054,21.68,0.8318547988626777,0.0,0.0,-0.0449927315977261,2.6588750963102474,2.6588750963102474
vm_01305,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8,561,14.331800356506239,32.01,4.065715119324012,0.0142602495543672,0.0,74.09003565062389,77.59,1.103925300985215,0.0,0.0,-0.5791099073228043,2.2334946903909634,2.2334946903909634
vm_01306,Interactive,xxlarge_32_64,medium_8_16,32,8,557,33.72046678635547,100.0,29.490686917900586,0.19030520646319568,0.1059245960502693,28.78640933572711,37.43,1.548921194933469,0.0,0.0,50.06928117805827,2.9655579987541465,2.9655579987541465
vm_01307,Interactive,large_8_16,xxlarge_64_128,8,64,561,33.69488413547237,100.0,28.858469016213693,0.17647058823529413,0.053475935828877004,32.246702317290556,43.16,1.9907740774126568,0.0,0.0,45.93912017167382,2.9678095819514856,2.9678095819514856
vm_01310,Interactive,medium_4_8,large_16_32,4,16,563,26.740674955595026,85.1,20.01203909641127,0.14031971580817051,0.0,68.77575488454707,86.88,4.172109213829924,0.0,0.0,27.414049039958485,3.182417801394885,3.182417801394885
vm_01311,Delay-Insensitive,small_2_4,medium_8_16,2,8,554,13.837418772563177,30.81,4.070221015109009,0.019855595667870037,0.0,84.99617328519855,91.11,0.816156350661101,0.0,0.036101083032490974,-0.37149947060163946,2.22657133576748,2.22657133576748
