vm_id,subscription_id,deployment_id,vm_created_ts,vm_deleted_ts,vm_category,core_count_bucket,memory_bucket,provisioned_vcpu,provisioned_memory_gb
vm_00852,sub_012,dep_0116,1701077789,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00853,sub_018,dep_0100,1740793088,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00854,sub_019,dep_0111,1740942250,,Interactive,large_8_16,medium_8_16,8,8
vm_00855,sub_002,dep_0156,1701622251,,Interactive,large_8_16,large_16_32,8,16
vm_00856,sub_043,dep_0121,1724475828,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00857,sub_039,dep_0121,1728275909,1740946494.0,Interactive,medium_4_8,medium_8_16,4,8
vm_00858,sub_018,dep_0194,1723784575,,Interactive,small_2_4,small_4_8,2,4
vm_00859,sub_022,dep_0009,1697752541,,Interactive,large_8_16,large_16_32,8,16
vm_00860,sub_016,dep_0164,1735022974,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00861,sub_005,dep_0088,1711910333,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00862,sub_041,dep_0031,1695459423,,Interactive,medium_4_8,medium_8_16,4,8
vm_00863,sub_002,dep_0041,1737264011,,Interactive,small_2_4,large_16_32,2,16
vm_00864,sub_037,dep_0116,1696292572,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00865,sub_044,dep_0115,1740876345,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00866,sub_007,dep_0170,1685984267,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00867,sub_011,dep_0109,1726384837,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00868,sub_013,dep_0116,1737839570,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00869,sub_034,dep_0133,1688379367,1741035887.0,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_00870,sub_024,dep_0154,1687434120,,Interactive,large_8_16,large_16_32,8,16
vm_00871,sub_008,dep_0044,1713905466,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00872,sub_039,dep_0199,1692025551,1740961444.0,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_00873,sub_006,dep_0055,1740842934,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00874,sub_042,dep_0192,1708625742,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00875,sub_013,dep_0179,1694675305,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_00876,sub_043,dep_0046,1740858066,,Interactive,small_2_4,small_4_8,2,4
vm_00877,sub_010,dep_0028,1692660667,,Interactive,small_2_4,medium_8_16,2,8
vm_00878,sub_040,dep_0068,1723261002,,Interactive,small_2_4,small_4_8,2,4
vm_00879,sub_037,dep_0149,1716518727,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00880,sub_031,dep_0141,1718725922,1740845116.0,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_00881,sub_044,dep_0026,1740936148,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00882,sub_044,dep_0092,1685019621,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00883,sub_034,dep_0132,1683899576,,Delay-Insensitive,medium_4_8,small_4_8,4,4
vm_00884,sub_030,dep_0152,1714236245,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00885,sub_015,dep_0150,1691494401,1741002425.0,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00886,sub_023,dep_0049,1708471259,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00887,sub_021,dep_0144,1713395345,,Interactive,medium_4_8,medium_8_16,4,8
vm_00888,sub_011,dep_0103,1694138236,,Interactive,large_8_16,small_4_8,8,4
vm_00889,sub_010,dep_0019,1718063419,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00890,sub_016,dep_0122,1721708211,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_00891,sub_031,dep_0020,1740940853,,Interactive,medium_4_8,small_4_8,4,4
vm_00892,sub_028,dep_0164,1680067300,1740852327.0,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00893,sub_012,dep_0129,1709757998,1740943144.0,Interactive,large_8_16,large_16_32,8,16
vm_00894,sub_032,dep_0043,1709847984,,Interactive,large_8_16,medium_8_16,8,8
vm_00895,sub_005,dep_0095,1730971896,,Interactive,small_2_4,large_16_32,2,16
vm_00896,sub_014,dep_0098,1725814713,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00897,sub_033,dep_0168,1735653187,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_00898,sub_031,dep_0155,1705798982,1741006833.0,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00899,sub_031,dep_0027,1725739974,1741003177.0,Interactive,large_8_16,large_16_32,8,16
vm_00900,sub_028,dep_0153,1729938504,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_00901,sub_025,dep_0118,1706200639,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_00902,sub_006,dep_0149,1705956055,1740907922.0,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00903,sub_036,dep_0049,1694072388,,Interactive,large_8_16,small_4_8,8,4
vm_00904,sub_010,dep_0110,1719480651,,Delay-Insensitive,small_2_4,xxlarge_64_128,2,64
vm_00905,sub_031,dep_0159,1724392260,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00906,sub_023,dep_0073,1722216889,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_00907,sub_002,dep_0042,1687851235,,Interactive,medium_4_8,large_16_32,4,16
vm_00908,sub_007,dep_0196,1697791174,1740807867.0,Interactive,xlarge_16_32,large_16_32,16,16
vm_00909,sub_015,dep_0124,1723640478,,Interactive,large_8_16,medium_8_16,8,8
vm_00910,sub_044,dep_0136,1709426061,,Delay-Insensitive,medium_4_8,small_4_8,4,4
vm_00911,sub_006,dep_0107,1728501921,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00912,sub_001,dep_0106,1703683513,,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32
vm_00913,sub_044,dep_0114,1740906056,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00914,sub_036,dep_0014,1716581343,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00915,sub_044,dep_0170,1734508440,,Interactive,small_2_4,large_16_32,2,16
vm_00916,sub_000,dep_0108,1682538842,,Delay-Insensitive,medium_4_8,xlarge_32_64,4,32
vm_00917,sub_020,dep_0195,1688402491,,Interactive,small_2_4,large_16_32,2,16
vm_00918,sub_039,dep_0145,1731818215,,Delay-Insensitive,xlarge_16_32,xxlarge_64_128,16,64
vm_00919,sub_012,dep_0004,1715900958,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_00920,sub_009,dep_0080,1693450516,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_00921,sub_037,dep_0078,1677916778,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00922,sub_024,dep_0154,1729103019,,Interactive,large_8_16,large_16_32,8,16
vm_00923,sub_004,dep_0177,1730080671,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00924,sub_014,dep_0061,1688033622,,Interactive,medium_4_8,small_4_8,4,4
vm_00925,sub_000,dep_0005,1740810782,1740897062.0,Interactive,large_8_16,large_16_32,8,16
vm_00926,sub_038,dep_0013,1700344198,1740815016.0,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00927,sub_023,dep_0098,1733157868,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00928,sub_005,dep_0026,1735106300,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00929,sub_017,dep_0027,1734259306,,Delay-Insensitive,xlarge_16_32,large_16_32,16,16
vm_00930,sub_019,dep_0047,1694446863,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00931,sub_021,dep_0052,1701887758,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00932,sub_005,dep_0092,1697858205,,Delay-Insensitive,small_2_4,xlarge_32_64,2,32
vm_00933,sub_014,dep_0101,1696651594,1740851405.0,Interactive,small_2_4,small_4_8,2,4
vm_00934,sub_014,dep_0145,1731140456,,Interactive,medium_4_8,small_4_8,4,4
vm_00935,sub_008,dep_0032,1740900166,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00936,sub_030,dep_0130,1732396406,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00937,sub_036,dep_0039,1691836249,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00938,sub_000,dep_0060,1732326804,1740856697.0,Interactive,medium_4_8,medium_8_16,4,8
vm_00939,sub_038,dep_0130,1717565349,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00940,sub_044,dep_0112,1698143690,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00941,sub_043,dep_0074,1678282214,,Interactive,medium_4_8,medium_8_16,4,8
vm_00942,sub_029,dep_0017,1700870012,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00943,sub_009,dep_0027,1700523741,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_00944,sub_035,dep_0195,1709572304,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00945,sub_012,dep_0029,1708056576,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00946,sub_022,dep_0149,1729357688,1741006496.0,Interactive,small_2_4,medium_8_16,2,8
vm_00947,sub_024,dep_0075,1697980823,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00948,sub_025,dep_0101,1725132782,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_00949,sub_019,dep_0191,1709806974,,Interactive,small_2_4,medium_8_16,2,8
vm_00950,sub_037,dep_0133,1716901233,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00951,sub_001,dep_0028,1712409671,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_00952,sub_007,dep_0166,1679921428,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00953,sub_041,dep_0165,1740887488,,Interactive,medium_4_8,medium_8_16,4,8
vm_00954,sub_031,dep_0144,1684675501,1740903962.0,Interactive,small_2_4,small_4_8,2,4
vm_00955,sub_020,dep_0013,1689746116,1740998299.0,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_00956,sub_029,dep_0131,1736054841,,Interactive,medium_4_8,small_4_8,4,4
vm_00957,sub_044,dep_0167,1692417767,1740888170.0,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00958,sub_040,dep_0180,1715719334,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_00959,sub_042,dep_0128,1730231391,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_00960,sub_023,dep_0067,1687158079,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00961,sub_038,dep_0031,1686870935,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00962,sub_022,dep_0070,1737584545,,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4
vm_00963,sub_012,dep_0021,1724230307,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00964,sub_018,dep_0090,1722384135,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00965,sub_011,dep_0085,1709800474,,Delay-Insensitive,large_8_16,large_16_32,8,16
vm_00966,sub_040,dep_0066,1677976612,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00967,sub_033,dep_0137,1680454647,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00968,sub_012,dep_0069,1690919509,,Interactive,small_2_4,xlarge_32_64,2,32
vm_00969,sub_041,dep_0104,1709645233,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_00970,sub_009,dep_0024,1724003486,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_00971,sub_028,dep_0040,1679328087,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_00972,sub_031,dep_0073,1707165134,,Interactive,medium_4_8,medium_8_16,4,8
vm_00973,sub_041,dep_0195,1685129575,,Interactive,xlarge_16_32,small_4_8,16,4
vm_00974,sub_006,dep_0013,1726231485,,Interactive,large_8_16,xlarge_32_64,8,32
vm_00975,sub_014,dep_0041,1704515880,,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_00976,sub_043,dep_0091,1699749094,,Interactive,small_2_4,small_4_8,2,4
vm_00977,sub_023,dep_0106,1692317843,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_00978,sub_031,dep_0124,1701042848,,Interactive,medium_4_8,medium_8_16,4,8
vm_00979,sub_010,dep_0078,1733347897,,Interactive,large_8_16,medium_8_16,8,8
vm_00980,sub_004,dep_0104,1719045195,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_00981,sub_033,dep_0098,1719192537,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00982,sub_006,dep_0101,1737085088,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00983,sub_019,dep_0054,1720334640,,Interactive,large_8_16,small_4_8,8,4
vm_00984,sub_022,dep_0184,1689283497,,Interactive,xlarge_16_32,large_16_32,16,16
vm_00985,sub_016,dep_0049,1722070887,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_00986,sub_027,dep_0136,1734423944,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_00987,sub_019,dep_0069,1690396979,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_00988,sub_043,dep_0181,1737933631,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_00989,sub_014,dep_0169,1678253066,,Interactive,medium_4_8,medium_8_16,4,8
vm_00990,sub_021,dep_0046,1722903890,,Interactive,small_2_4,small_4_8,2,4
vm_00991,sub_008,dep_0008,1703161563,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_00992,sub_035,dep_0156,1692209679,,Delay-Insensitive,xlarge_16_32,large_16_32,16,16
vm_00993,sub_034,dep_0042,1709803159,,Interactive,small_2_4,small_4_8,2,4
vm_00994,sub_009,dep_0028,1683560776,,Interactive,medium_4_8,large_16_32,4,16
vm_00995,sub_019,dep_0198,1707173703,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_00996,sub_005,dep_0006,1710067893,,Interactive,large_8_16,large_16_32,8,16
vm_00997,sub_030,dep_0051,1740829826,,Interactive,large_8_16,small_4_8,8,4
vm_00998,sub_012,dep_0071,1681020160,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_00999,sub_031,dep_0028,1728522780,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01000,sub_005,dep_0119,1731586944,,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01001,sub_013,dep_0139,1707851422,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01002,sub_028,dep_0187,1724399872,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01003,sub_010,dep_0035,1688557100,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01004,sub_038,dep_0134,1740934130,,Interactive,large_8_16,small_4_8,8,4
vm_01005,sub_035,dep_0048,1740926018,,Interactive,medium_4_8,medium_8_16,4,8
vm_01006,sub_005,dep_0075,1687018862,,Interactive,small_2_4,medium_8_16,2,8
vm_01007,sub_000,dep_0099,1685819877,1740866140.0,Interactive,small_2_4,xlarge_32_64,2,32
vm_01008,sub_013,dep_0082,1740806487,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01009,sub_000,dep_0085,1717659458,1740858049.0,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01010,sub_009,dep_0132,1715788174,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01011,sub_022,dep_0024,1703152280,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01012,sub_036,dep_0149,1695331450,,Interactive,small_2_4,medium_8_16,2,8
vm_01013,sub_007,dep_0062,1733840897,,Interactive,medium_4_8,small_4_8,4,4
vm_01014,sub_023,dep_0026,1720593476,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01015,sub_014,dep_0027,1712537975,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01016,sub_021,dep_0177,1680587133,,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32
vm_01017,sub_001,dep_0027,1707349422,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01018,sub_029,dep_0098,1702690468,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01019,sub_015,dep_0111,1740848165,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01020,sub_036,dep_0005,1740939668,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01021,sub_013,dep_0124,1694541357,,Interactive,medium_4_8,large_16_32,4,16
vm_01022,sub_007,dep_0116,1711756336,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_01023,sub_001,dep_0125,1686403230,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01024,sub_020,dep_0004,1716384485,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01025,sub_012,dep_0028,1712554198,1740852105.0,Interactive,medium_4_8,medium_8_16,4,8
vm_01026,sub_020,dep_0019,1705373428,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01027,sub_014,dep_0026,1714385390,,Delay-Insensitive,xxlarge_32_64,large_16_32,32,16
vm_01028,sub_003,dep_0105,1732457945,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01029,sub_034,dep_0096,1736472846,,Interactive,small_2_4,small_4_8,2,4
vm_01030,sub_043,dep_0008,1684660093,,Interactive,large_8_16,medium_8_16,8,8
vm_01031,sub_028,dep_0071,1689469470,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01032,sub_041,dep_0195,1717117577,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01033,sub_015,dep_0055,1725983776,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01034,sub_004,dep_0090,1734515182,,Interactive,medium_4_8,medium_8_16,4,8
vm_01035,sub_014,dep_0132,1690562080,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01036,sub_042,dep_0031,1691462726,,Interactive,large_8_16,large_16_32,8,16
vm_01037,sub_039,dep_0152,1736918926,,Interactive,medium_4_8,large_16_32,4,16
vm_01038,sub_003,dep_0067,1690532550,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01039,sub_008,dep_0005,1702778934,,Interactive,medium_4_8,small_4_8,4,4
vm_01040,sub_016,dep_0111,1708566787,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01041,sub_022,dep_0024,1692794700,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01042,sub_015,dep_0196,1728377686,,Delay-Insensitive,medium_4_8,xxlarge_64_128,4,64
vm_01043,sub_015,dep_0157,1729712511,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01044,sub_037,dep_0074,1740822074,,Interactive,small_2_4,large_16_32,2,16
vm_01045,sub_010,dep_0119,1690068902,,Interactive,medium_4_8,small_4_8,4,4
vm_01046,sub_020,dep_0105,1683415015,,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01047,sub_025,dep_0075,1697519218,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01048,sub_014,dep_0144,1724500400,1741020107.0,Interactive,large_8_16,small_4_8,8,4
vm_01049,sub_032,dep_0187,1698751438,,Interactive,xlarge_16_32,xxlarge_64_128,16,64
vm_01050,sub_028,dep_0094,1711564287,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01051,sub_026,dep_0002,1728855913,,Interactive,medium_4_8,medium_8_16,4,8
vm_01052,sub_031,dep_0014,1694838260,,Interactive,large_8_16,medium_8_16,8,8
vm_01053,sub_019,dep_0149,1740926900,,Delay-Insensitive,large_8_16,xxlarge_64_128,8,64
vm_01054,sub_039,dep_0009,1689092203,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01055,sub_020,dep_0101,1692764128,,Interactive,xlarge_16_32,xlarge_32_64,16,32
vm_01056,sub_013,dep_0140,1740805879,,Interactive,medium_4_8,medium_8_16,4,8
vm_01057,sub_000,dep_0181,1696048500,,Interactive,medium_4_8,medium_8_16,4,8
vm_01058,sub_022,dep_0058,1681411497,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01059,sub_037,dep_0178,1694435811,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01060,sub_032,dep_0053,1712280507,,Interactive,medium_4_8,small_4_8,4,4
vm_01061,sub_035,dep_0115,1683211377,,Interactive,medium_4_8,medium_8_16,4,8
vm_01062,sub_007,dep_0162,1686663092,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01063,sub_037,dep_0005,1740830185,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01064,sub_043,dep_0114,1700321274,,Delay-Insensitive,xlarge_16_32,xlarge_32_64,16,32
vm_01065,sub_000,dep_0114,1700141309,1740807654.0,Interactive,medium_4_8,xxlarge_64_128,4,64
vm_01066,sub_006,dep_0167,1683342549,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01067,sub_033,dep_0103,1714009518,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01068,sub_000,dep_0114,1710709355,1740852922.0,Interactive,large_8_16,xlarge_32_64,8,32
vm_01069,sub_037,dep_0193,1737862490,,Interactive,large_8_16,large_16_32,8,16
vm_01070,sub_044,dep_0161,1707302572,,Interactive,large_8_16,small_4_8,8,4
vm_01071,sub_029,dep_0122,1706613944,,Interactive,medium_4_8,medium_8_16,4,8
vm_01072,sub_005,dep_0100,1710622159,,Delay-Insensitive,xlarge_16_32,medium_8_16,16,8
vm_01073,sub_000,dep_0039,1740940477,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01074,sub_017,dep_0083,1740813828,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01075,sub_001,dep_0025,1724815731,,Interactive,large_8_16,medium_8_16,8,8
vm_01076,sub_018,dep_0173,1719639376,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01077,sub_023,dep_0189,1715408243,,Interactive,small_2_4,medium_8_16,2,8
vm_01078,sub_013,dep_0049,1701180403,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01079,sub_034,dep_0161,1678110396,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01080,sub_034,dep_0042,1693991244,,Delay-Insensitive,xxlarge_32_64,medium_8_16,32,8
vm_01081,sub_022,dep_0153,1709174206,,Interactive,medium_4_8,medium_8_16,4,8
vm_01082,sub_037,dep_0067,1733455970,1740848093.0,Interactive,xlarge_16_32,large_16_32,16,16
vm_01083,sub_002,dep_0196,1716492342,,Interactive,xxlarge_32_64,small_4_8,32,4
vm_01084,sub_002,dep_0106,1680260209,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01085,sub_010,dep_0152,1684580842,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01086,sub_039,dep_0063,1685671856,,Interactive,medium_4_8,large_16_32,4,16
vm_01087,sub_029,dep_0196,1712087856,,Interactive,large_8_16,medium_8_16,8,8
vm_01088,sub_036,dep_0031,1729971772,,Interactive,large_8_16,large_16_32,8,16
vm_01089,sub_038,dep_0029,1690279999,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01090,sub_001,dep_0199,1701853299,,Interactive,medium_4_8,medium_8_16,4,8
vm_01091,sub_042,dep_0025,1685952109,,Interactive,small_2_4,xlarge_32_64,2,32
vm_01092,sub_002,dep_0083,1703677892,,Interactive,small_2_4,small_4_8,2,4
vm_01093,sub_022,dep_0032,1727423474,,Interactive,large_8_16,large_16_32,8,16
vm_01094,sub_044,dep_0184,1737848596,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01095,sub_001,dep_0080,1715588338,1740879689.0,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01096,sub_023,dep_0138,1717015088,,Interactive,medium_4_8,small_4_8,4,4
vm_01097,sub_011,dep_0140,1680377272,,Interactive,large_8_16,medium_8_16,8,8
vm_01098,sub_044,dep_0199,1705595467,,Interactive,medium_4_8,medium_8_16,4,8
vm_01099,sub_044,dep_0157,1727692791,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01100,sub_031,dep_0185,1683123324,,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01101,sub_023,dep_0131,1726211641,,Interactive,medium_4_8,large_16_32,4,16
vm_01102,sub_044,dep_0019,1690873006,,Interactive,medium_4_8,medium_8_16,4,8
vm_01103,sub_023,dep_0125,1701553459,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01104,sub_031,dep_0005,1710195967,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01105,sub_027,dep_0106,1726283382,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01106,sub_002,dep_0078,1701215878,,Interactive,medium_4_8,xlarge_32_64,4,32
vm_01107,sub_009,dep_0004,1684731347,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01108,sub_041,dep_0053,1716153619,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01109,sub_003,dep_0078,1723714605,,Delay-Insensitive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01110,sub_003,dep_0154,1735169695,,Interactive,large_8_16,xlarge_32_64,8,32
vm_01111,sub_038,dep_0037,1689967706,,Delay-Insensitive,small_2_4,medium_8_16,2,8
vm_01112,sub_029,dep_0128,1705732836,,Interactive,small_2_4,xxlarge_64_128,2,64
vm_01113,sub_005,dep_0175,1699301742,,Interactive,xlarge_16_32,medium_8_16,16,8
vm_01114,sub_035,dep_0034,1689111229,,Interactive,xxlarge_32_64,large_16_32,32,16
vm_01115,sub_026,dep_0034,1713851570,,Interactive,medium_4_8,small_4_8,4,4
vm_01116,sub_021,dep_0078,1725880035,1740799507.0,Delay-Insensitive,small_2_4,large_16_32,2,16
vm_01117,sub_019,dep_0126,1740853709,,Delay-Insensitive,large_8_16,medium_8_16,8,8
vm_01118,sub_041,dep_0180,1716351439,,Interactive,large_8_16,large_16_32,8,16
vm_01119,sub_024,dep_0126,1740809386,,Interactive,small_2_4,small_4_8,2,4
vm_01120,sub_025,dep_0052,1705727819,,Interactive,xxlarge_32_64,xlarge_32_64,32,32
vm_01121,sub_025,dep_0178,1740907679,,Interactive,xlarge_16_32,small_4_8,16,4
vm_01122,sub_032,dep_0154,1721494866,,Interactive,medium_4_8,small_4_8,4,4
vm_01123,sub_007,dep_0087,1680401506,,Delay-Insensitive,large_8_16,small_4_8,8,4
vm_01124,sub_013,dep_0109,1687371354,,Delay-Insensitive,xxlarge_32_64,small_4_8,32,4
vm_01125,sub_015,dep_0123,1713591357,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01126,sub_034,dep_0025,1730994374,,Delay-Insensitive,medium_4_8,large_16_32,4,16
vm_01127,sub_009,dep_0177,1730134419,,Interactive,xxlarge_32_64,medium_8_16,32,8
vm_01128,sub_042,dep_0107,1740842394,,Delay-Insensitive,xxlarge_32_64,xlarge_32_64,32,32
vm_01129,sub_000,dep_0149,1689263000,,Interactive,xlarge_16_32,large_16_32,16,16
vm_01130,sub_026,dep_0124,1691928776,1740828777.0,Interactive,large_8_16,xxlarge_64_128,8,64
vm_01131,sub_004,dep_0105,1685115848,1740826801.0,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
vm_01132,sub_024,dep_0032,1692910728,,Interactive,small_2_4,small_4_8,2,4
vm_01133,sub_032,dep_0175,1693806374,,Interactive,xxlarge_32_64,xxlarge_64_128,32,64
vm_01134,sub_017,dep_0176,1716558326,,Interactive,small_2_4,large_16_32,2,16
vm_01135,sub_029,dep_0073,1693597185,,Delay-Insensitive,xlarge_16_32,small_4_8,16,4
